id,nume,lat,lng
12794,Marasesti,46.5236794,27.4129007
12795,Obarseni (Voinesti),46.5832468,27.4537625
12796,Obarsenii Lingurari,46.5904633,27.4359585
12797,Rugaria,46.6035368,27.4632767
12798,Stancaseni,46.5180993,27.474481
12799,Uricari,46.5747053,27.363754
12800,Vulturesti,46.7987272,27.5323804
12801,Buhaiesti,46.7834774,27.5207008
12802,Podeni,46.8000572,27.5661719
12803,Voinesti (Vulturesti),46.8182843,27.5124443
12804,Vutcani,46.4644331,27.9466972
12805,Malaiesti,46.4632245,27.9708889
12806,Posta Elan,46.4149624,27.9959543
12807,Zapodeni,46.747488,27.6487166
12808,Butucaria,46.7965923,27.6258047
12809,Ciofeni,46.7575506,27.6327033
12810,Delea,46.6962711,27.7022352
12811,Dobroslovesti,46.7702263,27.6066702
12812,Macresti (Zapodeni),46.8123423,27.5955107
12813,Portari,46.7358536,27.6981597
12814,Telejna,46.7827257,27.6463604
12815,Uncesti,46.7985901,27.5981199
12816,Zorleni,46.2635888,27.7195845
12817,Dealu Mare,46.2246843,27.7175496
12818,Popeni (Zorleni),46.2468453,27.8029442
12819,Simila,46.2661675,27.6949616
12820,Beresti,46.1012602,27.8845746
12821,Targu Bujor,45.8740128,27.9162254
12822,Moscu,45.8986765,27.929833
12823,Umbraresti (Targu Bujor),45.8441778,27.9222074
12824,Tecuci,45.8490923,27.4241268
12825,Barcea,45.7530125,27.4690679
12826,Podoleni,45.7477608,27.445013
12827,Balabanesti,46.097794,27.7214894
12828,Bursucani,46.04308,27.772772
12829,Cruceanu,46.0940868,27.7993226
12830,Lungesti,46.110506,27.7516309
12831,Radesti,46.0626738,27.8060066
12832,Zimbru,46.0548837,27.7621794
12833,Balasesti,46.1000415,27.6736055
12834,Ciuresti,46.0734581,27.6373599
12835,Ciurestii Noi,46.1002694,27.6382807
12836,Pupezeni,46.0804535,27.6844268
12837,Baleni,45.7915115,27.8205949
12838,Baneasa,45.9477839,27.9337794
12839,Roscani,45.9168964,28.0162166
12840,Beresti-Meria,46.0848106,27.9028633
12841,Aldesti,46.1329529,27.9160589
12842,Balintesti,46.0280429,27.9224679
12843,Onciu,46.0553609,27.9483087
12844,Plesa,46.1410814,27.8657822
12845,Prodanesti,46.110691,27.9513458
12846,Puricani,46.1154665,27.9406361
12847,Saseni,46.1242734,27.9342035
12848,Slivna,46.0850491,27.9409457
12849,Sipote,46.1471096,27.9016117
12850,Branistea,45.4366244,27.8397917
12851,Lozova,45.4487722,27.819066
12852,Traian,45.4255385,27.8673113
12853,Vasile Alecsandri,45.4539534,27.7982108
12854,Brahasesti,46.0402603,27.3693836
12855,Corcioveni,46.068755,27.3635699
12856,Cositeni,46.0731424,27.376433
12857,Toflea,46.0608226,27.3345764
12858,Buciumeni,46.0007496,27.3036028
12859,Hantesti,45.963946,27.3070252
12860,Tecucelu Sec,45.9836076,27.3252749
12861,Vizuresti,45.9629295,27.3308361
12862,Cavadinesti,46.078601,27.9992966
12863,Comanesti,46.0999946,27.9673363
12864,Ganesti,46.0907403,27.9827494
12865,Vadeni,46.0651227,28.0838944
12866,Certesti,46.0129678,27.6324466
12867,Carlomanesti,45.9924359,27.5880199
12868,Cotoroaia,46.0406301,27.6447356
12869,Corni,45.8565637,27.7829744
12870,Maciseni,45.8545381,27.7516697
12871,Urlesti,45.8934368,27.791615
12872,Corod,45.8991197,27.6257026
12873,Blanzi,45.9319054,27.6475636
12874,Bratulesti,45.9480276,27.6644699
12875,Carapcesti,45.9652631,27.6575308
12876,Cosmesti,45.8694555,27.3107783
12877,Baltareti,45.8537527,27.3245133
12878,Cosmestii-Vale,45.8684418,27.2849382
12879,Furcenii Noi,45.8113874,27.3375054
12880,Furcenii Vechi,45.8342697,27.3281281
12881,Satu Nou,45.8445373,27.3180866
12882,Costache Negri,45.7021831,27.7223254
12883,Cuca,45.7479582,27.9078375
12884,Cudalbi,45.7696512,27.689457
12885,Draganesti,45.7856226,27.4616326
12886,Malu Alb,45.8051185,27.4653569
12887,Draguseni,45.9786128,27.7634105
12888,Adam,46.0280807,27.7318685
12889,Cauiesti,46.00963,27.704107
12890,Fundeanu,45.9774365,27.7287457
12891,Ghinghesti,46.0119855,27.766163
12892,Nicopole,45.9667837,27.7154552
12893,Stietesti,46.0297868,27.7106635
12894,Fartanesti,45.7887694,27.9907981
12895,Viile,45.8066071,27.9429181
12896,Foltesti,45.7425335,28.0585475
12897,Stoicani,45.705885,28.075843
12898,Frumusita,45.6533628,28.0615387
12899,Ijdileni,45.6351103,28.0556223
12900,Tamaoani,45.6793144,28.0746236
12901,Fundeni,45.5779075,27.5487424
12902,Fundenii Noi,45.5726122,27.5421872
12903,Hanu Conachi,45.5803451,27.6028377
12904,Lungoci,45.565844,27.5217414
12905,Ghidigeni,46.0206409,27.4945784
12906,Gara Ghidigeni,46.0684161,27.4839337
12907,Garbovat,46.0210092,27.5178646
12908,Gefu,46.062128,27.4982225
12909,Gura Garbovatului,46.023329,27.481767
12910,Slobozia Corni,45.9903599,27.4776143
12911,Talpigi,46.0087702,27.4759768
12912,Taplau,46.0302505,27.4848099
12913,Gohor,46.062885,27.4011555
12914,Gara Berheci,45.9760867,27.4336796
12915,Ireasca,46.0411211,27.4305657
12916,Nartesti,46.0119228,27.4044114
12917,Posta,45.9841764,27.4420848
12918,Grivita,45.7167,27.65
12919,Calmatui,45.6823224,27.6372577
12920,Independenta,45.4724123,27.7619357
12921,Ivesti,45.6897612,27.5354375
12922,Bucesti,45.6548953,27.5321168
12923,Jorasti,45.9866657,27.8597737
12924,Lunca,45.9415117,27.8894403
12925,Zarnesti,46.0177428,27.8517944
12926,Liesti,45.806667,27.5091671
12927,Matca,45.8599216,27.5597746
12928,Mastacani,45.7645806,28.052801
12929,Chiraftei,45.7715145,28.0267538
12930,Movileni,45.7663168,27.37342
12931,Munteni,45.9260679,27.4336118
12932,Frunzeasca,45.9171075,27.4211963
12933,Negrilesti,45.958506,27.4964211
12934,Slobozia Blaneasa,45.9354379,27.4765598
12935,Tiganesti,45.903391,27.4370144
12936,Ungureni,45.9112647,27.4659394
12937,Namoloasa,45.521653,27.6032982
12938,Crangeni,45.4939095,27.5573275
12939,Namoloasa-Sat,45.5409499,27.5781484
12940,Nicoresti,45.9276774,27.2985448
12941,Branistea (Nicoresti),45.9465224,27.3273352
12942,Coasta Lupei,45.9413332,27.2753978
12943,Dobrinesti,45.9135573,27.3160284
12944,Fantani,45.9575329,27.2921179
12945,Grozavesti,45.9422238,27.3042563
12946,Ionasesti,45.9100567,27.2824217
12947,Malureni,45.9309591,27.2709013
12948,Piscu Corbului,45.9567633,27.2602765
12949,Poiana,45.9929677,27.2541327
12950,Sarbi,45.928835,27.3250948
12951,Visina,45.9977055,27.2755898
12952,Oancea,45.917782,28.109492
12953,Slobozia Oancea,45.8930907,28.1103955
12954,Pechea,45.6473849,27.7849169
12955,Lupele,45.6608104,27.855122
12956,Piscu,45.5019637,27.7269879
12957,Vames,45.5343898,27.7053302
12958,Priponesti,46.0832186,27.4368367
12959,Ciorasti,46.1112757,27.4576689
12960,Hustiu,45.4353208,28.0079945
12961,Liesti (Priponesti),46.105396,27.4307156
12962,Priponestii de Jos,46.0749095,27.4490267
12963,Rediu,45.6473638,27.9011408
12964,Plevna,45.7291157,27.8483401
12965,Suhurlui,45.7136755,27.8050081
12966,Scanteiesti,45.6746363,28.0008359
12967,Fantanele,45.7054968,28.000317
12968,Schela,45.4991828,27.8294115
12969,Negrea,45.5341884,27.8705471
12970,Slobozia Conachi,45.5754856,27.7671584
12971,Cuza Voda,45.5965987,27.7935484
12972,Izvoarele,45.5444256,27.7665056
12973,Smardan,45.5401,27.9204
12974,Cismele,45.5147885,27.9245809
12975,Mihail Kogalniceanu,45.5012644,27.9299243
12976,Smulti,45.9383607,27.7502592
12977,Suceveni,45.9841199,28.0248498
12978,Rogojeni,45.9807729,28.0906334
12979,Sendreni,45.413858,27.9210599
12980,Movileni (Sendreni),45.4077054,27.9610511
12981,Serbestii Vechi,45.4223777,27.8787899
12982,Tudor Vladimirescu,45.567327,27.6428612
12983,Tulucesti,45.5661305,28.0435022
12984,Sivita,45.6145728,28.0535147
12985,Tatarca,45.5986076,28.0510691
12986,Tepu,45.9706637,27.3803112
12987,Tepu de Sus,45.9844279,27.3717522
12988,Umbraresti,45.7164048,27.4723068
12989,Condrea,45.7105106,27.4310922
12990,Salcia,45.693971,27.4407311
12991,Silistea,45.7337078,27.4376413
12992,Torcesti,45.6953146,27.4895912
12993,Umbraresti-Deal,45.7082146,27.4988923
12994,Valea Marului,45.8487208,27.6810298
12995,Mandresti,45.8788672,27.6981176
12996,Vanatori,45.5195203,27.9980385
12997,Costi,45.4995539,28.0203736
12998,Odaia Manolache,45.5491456,27.9921748
12999,Varlezi,45.9085074,27.8440658
13000,Craiesti,45.9412568,27.8076117
13001,Vladesti,45.8357956,28.0890282
13002,Branesti,45.8051521,28.0835353
13003,Faurei,45.0848333,27.2681958
13004,Ianca,45.135609,27.4710022
13005,Berlesti,45.0751286,27.4467778
13006,Gara Ianca,45.1380558,27.5173296
13007,Oprisenesti,45.1370372,27.5478538
13008,Perisoru,45.1159461,27.493287
13009,Plopu,45.1476351,27.5120288
13010,Tarlele Filiu,45.0443685,27.502149
13011,Insuratei,44.9170159,27.6048182
13012,Lacu Rezii,44.8952867,27.6734218
13013,Maru Rosu,44.9014157,27.652432
13014,Valea Calmatuiului,44.9583855,27.6267775
13015,Baraganul,44.811202,27.5105797
13016,Bertestii de Jos,44.8505035,27.734036
13017,Bertestii de Sus,44.8141008,27.762747
13018,Gura Calmatui,44.8194437,27.7805592
13019,Gura Garlutei,44.8327181,27.8265715
13020,Nicolesti,46.476944,24.555556
13021,Spiru Haret,44.86931,27.7436574
13022,Bordei Verde,45.0674486,27.5729965
13023,Constantin Gabrielescu,45.0707317,27.6375445
13024,Filiu,45.0443685,27.502149
13025,Liscoteanca,45.0048535,27.5523972
13026,Chiscani,45.179314,27.930039
13027,Lacu Sarat,45.220328,27.8851026
13028,Varsatura,45.219447,27.9314681
13029,Ciocile,44.8058428,27.2510741
13030,Chichinetu,44.8062786,27.2736431
13031,Chioibasesti,44.7860469,27.2648494
13032,Odaieni,44.8710931,27.2186759
13033,Ciresu,44.9931092,27.379952
13034,Batogu,44.9999154,27.44577
13035,Ionesti,45.0047655,27.4923988
13036,Scarlatesti,44.9464766,27.3903271
13037,Vultureni,44.9407106,27.3641341
13038,Dudesti,44.8846271,27.4353645
13039,Bumbacari,44.8948223,27.4540422
13040,Tataru,44.8461805,27.433835
13041,Frecatei,44.9535677,28.1044847
13042,Agaua,44.8298848,28.0727597
13043,Cistia,44.7802206,28.0494086
13044,Salcia,44.8511532,28.0872779
13045,Stoienesti,44.798376,28.0366228
13046,Titcov,44.9973729,28.1246163
13047,Galbenu,45.2105471,27.1563758
13048,Drogu,45.1803128,27.2348094
13049,Pantecani,45.1918694,27.1726787
13050,Satuc,45.1856545,27.1551554
13051,Zamfiresti,45.1917254,27.2100398
13052,Gemenele,45.2696023,27.6353292
13053,Gavani,45.2902097,27.670248
13054,Gradistea,45.2666875,27.3890991
13055,Ibrianu,45.2490824,27.3790124
13056,Maraloiu,45.2303615,27.3708277
13057,Gropeni,45.0709233,27.9669604
13058,Jirlau,45.1625139,27.1962278
13059,Bradeanca,45.2961431,27.9642606
13060,Marasu,44.8281064,27.9708544
13061,Bandoiu,44.8682356,27.9379881
13062,Magureni,44.7833367,27.9172457
13063,Nedelcu,45.2652463,27.9594714
13064,Plopi,44.7723511,27.987019
13065,Tacau,44.9299888,27.9422489
13066,Maxineni,45.4285404,27.6869601
13067,Corbu Nou,45.4107079,27.5901464
13068,Corbu Vechi,45.4708762,27.6757802
13069,Latinu,45.3919175,27.6958443
13070,Voinesti,45.4081399,27.7211175
13071,Mircea Voda,45.1081887,27.401864
13072,Dedulesti,45.1422385,27.3822927
13073,Movila Miresii,45.2203284,27.6205911
13074,Esna,45.2006577,27.5652846
13075,Tepes Voda,45.1711445,27.6202232
13076,Racovita,45.3001874,27.4646932
13077,Corbeni,45.3269294,27.4884197
13078,Custura,45.2947248,27.4467585
13079,Ramnicelu,45.283333,27.533333
13080,Boarca,45.3054444,27.5028718
13081,Constantinesti,45.291474,27.4811756
13082,Mihail Kogalniceanu (Ramnicelu),45.3117349,27.5176069
13083,Romanu,45.2935846,27.7466535
13084,Oancea,45.3471355,27.7310535
13085,Rosiori,44.8177494,27.3599834
13086,Coltea,44.8464582,27.3312321
13087,Florica,44.8304962,27.3348832
13088,Pribeagu,44.8816885,27.3111843
13089,Salcia Tudor,45.3703619,27.4967823
13090,Ariciu,45.3693154,27.5202764
13091,Cuza Voda (Salcia Tudor),45.3905967,27.4482005
13092,Gulianca,45.431804,27.5238804
13093,Olaneasca,45.4511455,27.527618
13094,Scortaru Nou,45.3375368,27.6080461
13095,Desirati,45.1611505,27.7017351
13096,Gurguieti,45.3629059,27.6612951
13097,Nicolae Balcescu,45.2749628,27.9700468
13098,Pitulati,45.3443509,27.6110718
13099,Sihleanu,45.3501209,27.6520017
13100,Silistea,45.3559904,27.8082872
13101,Cotu Lung,45.3886262,27.8241816
13102,Cotu Mihalea,45.3970019,27.8381817
13103,Martacesti,45.2797599,27.83279
13104,Muchea,45.3361447,27.8305902
13105,Vamesu,45.3991234,27.8012406
13106,Stancuta,44.8966069,27.835509
13107,Cuza Voda (Stancuta),44.9248796,27.7329599
13108,Polizesti,44.857865,27.796664
13109,Stanca,44.8755501,27.8153175
13110,Surdila-Gaiseanca,45.0846159,27.322676
13111,Filipesti,45.112099,27.3429733
13112,Surdila-Greci,45.0610808,27.2578851
13113,Bratesu Vechi,45.065243,27.2905159
13114,Faurei-Sat,45.0577293,27.2220708
13115,Horia,45.1024802,27.2924748
13116,Sutesti,45.2374226,27.487229
13117,Mihail Kogalniceanu (Sutesti),45.2145699,27.5022168
13118,Tichilesti,45.1307693,27.9032381
13119,Albina,45.1691803,27.8679637
13120,Traian,45.1702498,27.7440439
13121,Caldarusa,45.124795,27.6043978
13122,Silistraru,45.1685899,27.7791647
13123,Urleasca,45.1415563,27.646436
13124,Tudor Vladimirescu,45.2358541,27.7638979
13125,Cazasu,45.2737977,27.8985051
13126,Comaneasca,45.2233225,27.6984438
13127,Scortaru Vechi,45.2197212,27.7530687
13128,Tufesti,44.9943932,27.8082075
13129,Ulmu,44.9297355,27.3144006
13130,Jugureanu,44.9424099,27.2749972
13131,Unirea,45.0912597,27.7754787
13132,Morotesti,45.1295868,27.7401534
13133,Valea Canepii,45.0760568,27.804444
13134,Vadeni,45.3604721,27.9450156
13135,Baldovinesti,45.3179705,27.9185165
13136,Pietroiu,45.3177117,27.881142
13137,Victoria,44.8051196,27.6154633
13138,Mihai Bravu,44.7770662,27.7177067
13139,Visani,45.173156,27.3065924
13140,Caineni-Bai,45.1868443,27.326828
13141,Plasoiu,45.2100249,27.3030073
13142,Viziru,45.0032839,27.7074349
13143,Lanurile,45.0399445,27.7500553
13144,Zavoaia,44.9507827,27.4656477
13145,Dudescu,44.9489253,27.4292911
13146,Tudor Vladimirescu,45.1900393,28.7975196
13147,Babadag,44.8913109,28.7172231
13148,Isaccea,45.265423,28.4607273
13149,Revarsarea,45.2763797,28.3873413
13150,Tichilesti,45.2633967,28.3577388
13151,Macin,45.2450161,28.1401604
13152,Sulina,45.1567446,29.6595489
13153,Baia,44.7259054,28.6766371
13154,Camena,44.8096343,28.605195
13155,Caugagia,44.7912032,28.6634786
13156,Ceamurlia de Sus,44.7639582,28.6110364
13157,Panduru,44.6971826,28.6390603
13158,Beidaud,44.6779646,28.5297183
13159,Neatarnarea,44.7438168,28.5047295
13160,Sarighiol de Deal,44.698754,28.5133016
13161,C.A. Rosetti,45.2966247,29.5636434
13162,Cardon,45.2377391,29.6221678
13163,Letea,45.2860655,29.5240497
13164,Periprava,45.3996182,29.5442414
13165,Sfistofca,45.2937114,29.5964874
13166,Carcaliu,45.194661,28.1482537
13167,Casimcea,44.7202935,28.3827749
13168,Cismeaua Noua,44.8005916,28.332067
13169,Corugea,44.7336847,28.3378109
13170,Haidar,44.7700945,28.2725744
13171,Rahman,44.8003292,28.2723204
13172,Razboieni,44.7642513,28.4200585
13173,Stanca,44.7448366,28.2894163
13174,Ceamurlia de Jos,44.7742503,28.7667802
13175,Lunca,44.7356203,28.7698208
13176,Ceatalchioi,45.2576923,28.8154465
13177,Patlageanca,45.2306066,28.7563923
13178,Plauru,45.3215256,28.8291112
13179,Salceni,45.2732487,28.7634641
13180,Cerna,45.083333,28.3166669
13181,General Praporgescu,45.0139865,28.3730545
13182,Mircea Voda,45.0363224,28.3558867
13183,Traian,45.0324284,28.2341569
13184,Chilia Veche,45.3394511,29.2937216
13185,Caslita,45.3572252,29.2988438
13186,Ostrov Tataru,45.3949639,29.2098313
13187,Tatanir,45.3522798,29.0344811
13188,Ciucurova,44.933333,28.483333
13189,Atmagea,44.9638391,28.4323367
13190,Fantana Mare,44.8617657,28.496969
13191,Crisan,45.1743855,29.3851996
13192,Caraorman,45.0732301,29.3957367
13193,Mila 23,45.2264473,29.2452396
13194,Daeni,44.8490769,28.1280143
13195,Dorobantu,44.9593381,28.2852791
13196,Ardealu,45.1756,28.7861
13197,Carjelari,44.9632652,28.3409869
13198,Fantana Oilor,44.9252145,28.2526921
13199,Mesteru,44.9266568,28.3035854
13200,Frecatei,45.1062423,28.6535472
13201,Cataloi,45.0965277,28.7261527
13202,Posta,45.1149888,28.6215121
13203,Telita,45.1555254,28.565916
13204,Greci,45.1943225,28.2346703
13205,Grindu,45.4074791,28.1981358
13206,Hamcearca,45.1325784,28.379207
13207,Balabancea,45.0689893,28.4035805
13208,Caprioara,45.1222738,28.4032673
13209,Nifon,45.153794,28.3710649
13210,Horia,45.025044,28.4490586
13211,Closca,45.0119257,28.4741234
13212,Floresti,45.0749035,28.4472262
13213,I.C. Bratianu,45.016667,28.433333
13214,Izvoarele,45.0367959,28.5363221
13215,Alba,45.0634112,28.5176021
13216,Iulia,45.0125864,28.5369159
13217,Valea Teilor,45.1059131,28.4870689
13218,Jijila,45.3027234,28.1522654
13219,Garvan,45.3474712,28.1608098
13220,Jurilovca,44.7596462,28.874852
13221,Salcioara,44.7986627,28.8888885
13222,Visina,44.757506,28.8414416
13223,Luncavita,45.2852164,28.2743836
13224,Rachelu,45.2866483,28.3257281
13225,Vacareni,45.3255111,28.1953217
13226,Mahmudia,45.0831729,29.0874144
13227,Baltenii de Jos,45.1208366,29.0548801
13228,Baltenii de Sus,45.1266546,28.9995208
13229,Bestepe,45.0931824,29.0147508
13230,Maliuc,45.1764537,29.1136044
13231,Gorgova,45.1791504,29.170234
13232,Ilganii de Sus,45.1948307,28.944067
13233,Partizani,45.1913706,28.9496707
13234,Vulturu,45.1747571,29.0739019
13235,Mihai Bravu,44.9471964,28.6561621
13236,Satu Nou,44.9567998,28.6811713
13237,Turda,44.9724969,28.6237153
13238,Mihail Kogalniceanu,45.0307092,28.7164278
13239,Lastuni,45.0235878,28.6961613
13240,Randunica,45.0000343,28.7451422
13241,Murighiol,45.0370349,29.1617667
13242,Colina,45.0265019,29.0307146
13243,Dunavatu de Jos,44.9835207,29.2214537
13244,Dunavatu de Sus,45.0153033,29.2213644
13245,Plopul,45.020692,29.1246849
13246,Sarinasuf,45.0109189,29.0594042
13247,Uzlina,45.073084,29.2261849
13248,Nalbant,44.9935684,28.592836
13249,Nicolae Balcescu,44.9981308,28.5853792
13250,Trestenic,45.0766382,28.5900698
13251,Niculitel,45.1838558,28.480348
13252,Nufaru,45.148473,28.9252723
13253,Ilganii de Jos,45.1575107,28.9247962
13254,Malcoci,45.137656,28.8861353
13255,Victoria,45.1279147,28.9674142
13256,Ostrov,44.9197293,28.1462294
13257,Piatra,44.8972126,28.1421246
13258,Pardina,45.3089361,28.9580172
13259,Peceneaga,45.0108131,28.1451529
13260,Sarichioi,44.9454863,28.8514631
13261,Enisala,44.8784748,28.8192154
13262,Sabangia,44.9760352,28.8830645
13263,Visterna,44.8627236,28.7708007
13264,Zebil,44.9469533,28.767889
13265,Sfantu Gheorghe,44.8854676,29.4574276
13266,Slava Cercheza,44.8791769,28.5674764
13267,Slava Rusa,44.8508101,28.6067659
13268,Smardan,45.4706714,27.9420036
13269,Somova,45.1902687,28.6621098
13270,Mineri,45.1666405,28.7113039
13271,Parches,45.2152157,28.5893283
13272,Stejaru,44.7717653,28.545397
13273,Mina Altan Tepe,44.7878446,28.5649576
13274,Vasile Alecsandri,44.7967039,28.5045818
13275,Topolog,44.8771197,28.3797466
13276,Calfa,44.8251534,28.3482994
13277,Cerbu,44.8294866,28.4207989
13278,Fagarasu Nou,44.8591493,28.278173
13279,Luminita,44.8942323,28.3303416
13280,Magurele,44.901984,28.2359492
13281,Sambata Noua,44.8394079,28.4027426
13282,Turcoaia,45.10531,28.1887185
13283,Valea Nucarilor,45.042286,28.9416515
13284,Agighiol,45.0351984,28.8754045
13285,Iazurile,45.0214327,28.9436364
13286,Mamaia,44.2623995,28.6187464
13287,Palazu Mare,44.226911,28.5983316
13288,Murfatlar,44.1735518,28.4105479
13289,Siminoc,44.1700246,28.3501181
13290,Cernavoda,44.3375442,28.0492622
13291,Eforie,44.049114,28.652727
13292,Eforie Nord,44.0639437,28.6315339
13293,Eforie Sud,44.0258361,28.6486349
13294,Harsova,44.6893481,27.9456551
13295,Vadu Oii,44.741653,27.8852996
13296,Mangalia,43.8152436,28.5741496
13297,Aurora,44.223152,28.631368
13298,Jupiter,43.8579973,28.6026645
13299,Olimp,43.882775,28.6045115
13300,Venus,43.8517684,28.5938525
13301,Neptun,43.864865,28.6000837
13302,Saturn,43.8299125,28.5881336
13303,Medgidia,44.2416271,28.2777338
13304,Remus Opreanu,44.2410696,28.2104664
13305,Valea Dacilor,44.1950552,28.3124576
13306,Navodari,44.341052,28.6455428
13307,Mamaia-Sat,44.3096705,28.6235018
13308,Negru Voda,43.8155851,28.2176216
13309,Darabani,43.7879132,28.2977989
13310,Graniceru,43.7927051,28.2639712
13311,Valcelele,43.7836091,28.3411722
13312,Ovidiu,44.2576259,28.558611
13313,Poiana,44.2226467,28.5043133
13314,Culmea,44.2566246,28.4661107
13315,Techirghiol,44.0554763,28.5898859
13316,23-Aug,43.9181518,28.585627
13317,Dulcesti,43.9055646,28.5456991
13318,Mosneni,43.933383,28.5296173
13319,Adamclisi,44.0859974,27.9564594
13320,Abrud,44.1457916,27.9779154
13321,Hateg,44.1642917,27.9594677
13322,Urluia,44.1050259,27.91261
13323,Zorile,44.0736171,27.9333135
13324,Agigea,44.0947352,28.6367937
13325,Lazu,44.1148414,28.6039922
13326,Sanatoriul Agigea,44.1074051,28.6369454
13327,Statiunea Zoologica Marina Agigea,44.0876663,28.6422512
13328,Albesti,43.8014207,28.4345745
13329,Arsa,43.8387202,28.4649915
13330,Coroana,43.7617863,28.3856455
13331,Cotu Vaii,43.8248809,28.3476906
13332,Vartop,43.818948,28.3833668
13333,Aliman,44.1916097,27.8140908
13334,Dunareni,44.2103669,27.789849
13335,Floriile,44.1460847,27.832038
13336,Vlahii,44.2040688,27.8653062
13337,Amzacea,43.9567315,28.3978565
